"","acr_homology","high_condence_acr_GBA","ID","low_condence_acr_GBA","medium_condence_acr_GBA"
"871","no","no","GCF_014858525.1_ASM1485852v1","AcrIIA15;AcrIIA3;AcrIIA7;AcrIIA14;AcrIIA1;AcrIF5;AcrVA5;AcrIIA13","no"
"872","no","no","GCF_014863625.1_ASM1486362v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"873","no","no","GCF_014863645.1_ASM1486364v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"874","no","no","GCF_014863665.1_ASM1486366v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"875","no","no","GCF_014863685.1_ASM1486368v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"876","no","no","GCF_014863705.1_ASM1486370v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"877","no","no","GCF_014863725.1_ASM1486372v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"878","no","no","GCF_014863745.1_ASM1486374v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"879","no","no","GCF_014863765.1_ASM1486376v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"880","no","no","GCF_014863785.1_ASM1486378v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"881","no","no","GCF_014863805.1_ASM1486380v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"882","no","no","GCF_014863825.1_ASM1486382v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"883","no","no","GCF_014863845.1_ASM1486384v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"884","no","no","GCF_014904145.2_ASM1490414v2","AcrVA5;AcrIIA15","no"
"885","no","no","GCF_014904175.2_ASM1490417v2","AcrVA5;AcrIIIB1","no"
"886","no","no","GCF_014904235.2_ASM1490423v2","AcrVA5;AcrIIA15","no"
"887","no","no","GCF_014904265.2_ASM1490426v2","AcrVA5;AcrIIIB1","no"
"888","no","no","GCF_014930875.1_ASM1493087v1","AcrIIA15;AcrIIA3;AcrIIA7;AcrIIA14;AcrIIA1;AcrIF5;AcrVA5;AcrIIA13","no"
"889","no","no","GCF_014962565.1_ASM1496256v1","AcrIIA14;AcrIIA1;AcrVA5;AcrIIC2","no"
"890","no","no","GCF_015135355.1_ASM1513535v1","AcrIIA15;AcrIIA13;AcrIIA14;AcrIIA1","no"
"891","no","no","GCF_015136715.1_ASM1513671v1","AcrIIA13;AcrVA5;AcrIIIB1","no"
"892","no","no","GCF_015136895.1_ASM1513689v1","AcrIIA15;AcrVA5;AcrIIA1;AcrIIA7;AcrIIC2","no"
"893","no","no","GCF_015139155.1_ASM1513915v1","AcrIIA13;AcrVA5;AcrIIIB1","no"
"894","no","no","GCF_015139375.1_ASM1513937v1","AcrVA5;AcrIIA14;AcrIIA15;AcrIF14","no"
"895","no","no","GCF_015291785.1_ASM1529178v1","AcrIIA15;AcrIIA14","no"
"896","no","no","GCF_015291845.1_ASM1529184v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"897","no","no","GCF_015508805.1_ASM1550880v1","AcrIIA15;AcrIIA7;AcrIIA1;AcrIIA13;AcrVA5;AcrIF11","no"
"898","no","no","GCF_015509005.1_ASM1550900v1","AcrIIA15;AcrIIA7;AcrIIA1;AcrIIA13;AcrVA5;AcrIF11","no"
"899","no","no","GCF_015534935.1_ASM1553493v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"900","no","no","GCF_015534955.1_ASM1553495v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"901","no","no","GCF_015534975.1_ASM1553497v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"902","no","no","GCF_015534995.1_ASM1553499v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"903","no","no","GCF_015535015.1_ASM1553501v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"904","no","no","GCF_015571535.1_ASM1557153v1","AcrIIA7;AcrIF4;AcrIIA15;AcrVA5;AcrIIA14","no"
"905","no","no","GCF_015571555.1_ASM1557155v1","AcrIIA13;AcrIIA1;AcrIIIB1;AcrVA5;AcrIIA14","no"
"906","no","no","GCF_015571595.1_ASM1557159v1","AcrIF11;AcrIIA13;AcrIIA15","no"
"907","no","no","GCF_015571615.1_ASM1557161v1","AcrIIA13;AcrIIA1;AcrIIIB1;AcrVA5;AcrIIA14","no"
"908","no","no","GCF_015571635.1_ASM1557163v1","AcrIIA13;AcrIIA1;AcrIIIB1;AcrVA5;AcrIIA14","no"
"909","no","no","GCF_015571655.1_ASM1557165v1","AcrIIA13;AcrIIA1;AcrIIIB1;AcrVA5;AcrIIA14","no"
"910","no","no","GCF_015571675.1_ASM1557167v1","AcrIIA8;AcrIIA14;AcrIIA1","no"
"911","no","no","GCF_015571695.1_ASM1557169v1","AcrIIA8;AcrIIA14;AcrIIA1","no"
"912","no","no","GCF_015571715.1_ASM1557171v1","AcrIIA14;AcrIIA15;AcrIIA1;AcrIIIB1;AcrIIA13;AcrVA5","no"
"913","no","no","GCF_015571755.1_ASM1557175v1","AcrVA5;AcrIIA15;AcrIIA7;AcrIIIB1","no"
"914","no","no","GCF_015571775.1_ASM1557177v1","AcrIIA13;AcrIIA1;AcrIIIB1;AcrVA5;AcrIIA14","no"
"915","no","no","GCF_015571815.1_ASM1557181v1","AcrIIA13;AcrIIA7;AcrVA5;AcrIF11;AcrVA2;AcrIIIB1;AcrIIA1","no"
"916","no","no","GCF_015571875.1_ASM1557187v1","AcrIIA13;AcrIIA1;AcrIIIB1;AcrVA5;AcrIIA14","no"
"917","no","no","GCF_015571895.1_ASM1557189v1","AcrIIA15;AcrIIA1;AcrIIA14","no"
"918","no","no","GCF_015571915.1_ASM1557191v1","AcrIIA15;AcrIF4;AcrIC1;AcrIIA14;AcrIIA7","no"
"919","no","no","GCF_015571955.1_ASM1557195v1","AcrIIA13;AcrIIA7;AcrVA5;AcrIF11;AcrVA2;AcrIIIB1;AcrIIA1","no"
"920","no","no","GCF_015644765.1_ASM1564476v1","AcrIIA15;AcrIIA3;AcrIIA7;AcrIIA14;AcrIIA1;AcrIF5;AcrVA5;AcrIIA13","no"
"921","no","no","GCF_015843075.1_ASM1584307v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIF4;AcrIIA14","no"
"922","no","no","GCF_016026195.1_ASM1602619v1","AcrIIA1","no"
"923","no","no","GCF_016026215.1_ASM1602621v1","AcrIIA15;AcrVA5;AcrIIA14;AcrIIA3;AcrIIA7;AcrIIIB1;AcrIF11;AcrIIA1","no"
"924","no","no","GCF_016026235.1_ASM1602623v1","AcrVA5;AcrIIA15;AcrIIA13;AcrIIA3;AcrIIA7;AcrIIC4;AcrIIIB1;AcrIF11;AcrIIA14","no"
"925","no","no","GCF_016026375.1_ASM1602637v1","AcrIIA14;AcrVA5;AcrIIA1;AcrIIA7;AcrIIA15;AcrIF11","no"
"926","no","no","GCF_016126995.1_ASM1612699v1","AcrIIA15;AcrIIA14;AcrIIA7;AcrIIA3;AcrIIA13;AcrIF11;AcrVA5","no"
"927","no","no","GCF_016127695.1_ASM1612769v1","AcrIIA15;AcrIIA13;AcrIIA14;AcrIIA7;AcrIE1","no"
"928","no","no","GCF_016403625.2_ASM1640362v2","AcrIIA1;AcrIIA15;AcrIIA13;AcrIIA7;AcrIF14;AcrIF11;AcrIIC2","no"
"929","no","no","GCF_016403675.2_ASM1640367v2","AcrIIA15;AcrIIA7;AcrIIA1","no"
"930","no","no","GCF_016403875.2_ASM1640387v2","AcrIIA14;AcrIIA7;AcrIIA15;AcrIF12","no"
"931","no","no","GCF_016403975.2_ASM1640397v2","AcrIIA13;AcrIIA1;AcrIIA14;AcrIIA7;AcrVA5;AcrIIA15","no"
"932","no","no","GCF_016404015.2_ASM1640401v2","AcrIIA15;AcrIIA1;AcrIIA13;AcrIF14","no"
"933","no","no","GCF_016404165.2_ASM1640416v2","AcrIIA15;AcrIIA1;AcrIIA14;AcrIIA13;AcrVA5;AcrIF14","no"
"934","no","no","GCF_016404325.2_ASM1640432v2","AcrIIA1;AcrIIA15;AcrIIA13;AcrIIA7;AcrIIC3;AcrIIC2;AcrIF12","no"
"935","no","no","GCF_016404405.2_ASM1640440v2","AcrIIA15;AcrIIA14;AcrIF4;AcrIIA13;AcrVA5;AcrIF12","no"
"936","no","no","GCF_016404485.2_ASM1640448v2","AcrIIA15;AcrIIA1;AcrIIA13;AcrIIA7","no"
"937","no","no","GCF_016432785.1_ASM1643278v1","AcrIIA7;AcrVA2;AcrIIC4;AcrIIA15;AcrIF14;AcrIIA1","no"
"938","no","no","GCF_016432805.1_ASM1643280v1","AcrIIA15;AcrIIA7;AcrVA5;AcrIF5;AcrIIIB1;AcrIE4","no"
"939","no","no","GCF_016446335.1_ASM1644633v1","AcrIF11;AcrIIA7;AcrIF9;AcrIIA1;AcrIIA14;AcrIF12;AcrIIA13","no"
"940","no","no","GCF_016659085.1_ASM1665908v1","AcrIIA15;AcrIF14;AcrVA5","no"
"941","no","no","GCF_016696665.1_ASM1669666v1","AcrVA5;AcrIIA13;AcrIIA14;AcrIIA1;AcrIIC2","no"
"942","no","no","GCF_016728085.1_ASM1672808v1","AcrIIA7;AcrIIA14;AcrVA1;AcrIIA11;AcrIIA15;AcrVA5;AcrIIA13;AcrIIA1;AcrIF11","no"
"943","no","no","GCF_016757655.1_ASM1675765v1","AcrIIA11;AcrVA1;AcrIIA7;AcrIIA14;AcrIIA15","no"
"944","no","AcrIF11","GCF_016767775.1_ASM1676777v1","no","AcrIIIB1;AcrIIA7;AcrIF14;AcrIIA1;AcrIIA15"
"945","no","no","GCF_016772495.1_ASM1677249v1","AcrIIA15;AcrIIA1;AcrVA5;AcrIIA14;AcrIIIB1","no"
"946","no","no","GCF_016774415.1_ASM1677441v1","AcrIIA7;AcrIIA15;AcrVA5;AcrVA3","no"
"947","no","no","GCF_016775805.1_ASM1677580v1","AcrIIA7;AcrIIA1;AcrVA5","no"
"948","no","no","GCF_016775825.1_ASM1677582v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIIB1;AcrIIA1;AcrVA5","no"
"949","no","no","GCF_016775845.1_ASM1677584v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIA14;AcrIIA4;AcrVA5;AcrIIIB1","no"
"950","no","no","GCF_016775865.1_ASM1677586v1","AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA7;AcrVA5","no"
"951","no","no","GCF_016775885.1_ASM1677588v1","AcrIIA15;AcrIIA13;AcrIIIB1","no"
"952","no","no","GCF_016775905.1_ASM1677590v1","AcrIIA13;AcrIIA1;AcrIIA7;AcrVA5","no"
"953","no","no","GCF_016775945.1_ASM1677594v1","AcrIIIB1;AcrVA5;AcrIIA13;AcrIIA15;AcrIF14","no"
"954","no","no","GCF_016775965.1_ASM1677596v1","AcrIIA15;AcrIIA7;AcrIIA1;AcrIIIB1;AcrIIA14;AcrIIA13","no"
"955","no","no","GCF_016775985.1_ASM1677598v1","AcrIIIB1;AcrVA5;AcrIIA13;AcrIIA15;AcrIF14;AcrIIA7","no"
"956","no","no","GCF_016776025.1_ASM1677602v1","AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA7;AcrVA5","no"
"957","no","no","GCF_016776045.1_ASM1677604v1","AcrIIA15;AcrIIA13;AcrIIIB1","no"
"958","no","no","GCF_016776065.1_ASM1677606v1","AcrIIA15;AcrIIA13;AcrIIIB1","no"
"959","no","no","GCF_016776085.1_ASM1677608v1","AcrIIA13;AcrIIA15;AcrVA5;AcrIIIB1;AcrIIA7;AcrIF14","no"
"960","no","no","GCF_016776105.1_ASM1677610v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIIB1;AcrIIA14;AcrIIA4;AcrVA5","no"
"961","no","no","GCF_016776145.1_ASM1677614v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIIB1;AcrIIA1;AcrVA5","no"
"962","no","no","GCF_016776165.1_ASM1677616v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIA14;AcrIIA4;AcrIIIB1","no"
"963","no","no","GCF_016776245.1_ASM1677624v1","AcrIIA15;AcrIIA13;AcrIIIB1","no"
"964","no","no","GCF_016776265.1_ASM1677626v1","AcrIIA7;AcrIIA1;AcrVA5","no"
"965","no","no","GCF_016776325.1_ASM1677632v1","AcrIIIB1;AcrVA5;AcrIIA13;AcrIIA15;AcrIF14;AcrIIA7","no"
"966","no","no","GCF_016776345.1_ASM1677634v1","AcrVA2;AcrIIA13;AcrIIA15;AcrIIA14;AcrIF14","no"
"967","no","no","GCF_016776385.1_ASM1677638v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIIB1;AcrIIA1;AcrVA5","no"
"968","no","no","GCF_016779865.1_ASM1677986v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIA14;AcrIIA4;AcrIIIB1;AcrVA5","no"
"969","no","no","GCF_016780285.1_ASM1678028v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIA1;AcrIF14","no"
"970","no","no","GCF_016780415.1_ASM1678041v1","AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA7","no"
"971","no","no","GCF_016780575.1_ASM1678057v1","AcrIIA13;AcrIIA15;AcrIIIB1;AcrIIA14;AcrIIA4;AcrIIA7;AcrVA5","no"
"972","no","no","GCF_016780725.1_ASM1678072v1","AcrIIA15;AcrIIA13;AcrIIIB1;AcrVA1;AcrIIA7;AcrVA5;AcrIIA1","no"
"973","no","no","GCF_016803855.1_ASM1680385v1","AcrIIA15;AcrIIA7;AcrIE4;AcrVA5","no"
"974","no","no","GCF_016803875.1_ASM1680387v1","AcrIIA15;AcrIIA7;AcrIF11","no"
"975","no","no","GCF_016803915.1_ASM1680391v1","AcrIIA15;AcrIIA1;AcrIIA7","no"
"976","no","no","GCF_016806005.1_ASM1680600v1","AcrIIA15;AcrIIA7;AcrIIA14;AcrIIA3","no"
"977","no","no","GCF_016806045.1_ASM1680604v1","AcrVA5;AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA1;AcrIIA7;AcrIIA3","no"
"978","no","no","GCF_016811855.1_ASM1681185v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"979","no","no","GCF_016811875.1_ASM1681187v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"980","no","no","GCF_016889025.1_ASM1688902v1","AcrIIA15;AcrIIA3;AcrIIA14;AcrIIA7;AcrIIA13;AcrVA5","no"
"981","no","no","GCF_016889105.1_ASM1688910v1","AcrIIA15;AcrIF9;AcrVA5;AcrIIIB1","no"
"982","no","no","GCF_016889125.1_ASM1688912v1","AcrIIA1;AcrIIA7;AcrIIA3;AcrIIA11;AcrVA1;AcrVA5;AcrVA2","no"
"983","no","no","GCF_016889485.1_ASM1688948v1","AcrIIA13;AcrIIA15;AcrIIA1","no"
"984","no","no","GCF_016889505.1_ASM1688950v1","AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA1;AcrIIA7;AcrIIA14","no"
"985","no","no","GCF_016889545.1_ASM1688954v1","AcrIIA15;AcrIF9;AcrIIA1;AcrIIA7","no"
"986","no","no","GCF_016889565.1_ASM1688956v1","AcrIIA14;AcrIIA7;AcrIIA15;AcrVA5;AcrIIA1;AcrIIA13","no"
"987","no","no","GCF_016889685.1_ASM1688968v1","AcrVA1;AcrIIA7;AcrIIA14;AcrIIA3;AcrIIA15;AcrIIA1;AcrIIA13;AcrVA5","no"
"988","no","no","GCF_016889865.1_ASM1688986v1","AcrIF9;AcrIIA15","no"
"989","no","no","GCF_016903275.1_ASM1690327v1","AcrIIA15;AcrIIA7;AcrIIIB1;AcrIF12","no"
"990","no","no","GCF_016903315.1_ASM1690331v1","AcrIIIB1;AcrIIA13;AcrIIA15;AcrVA5;AcrIIA7;AcrIIA1","no"
"991","no","no","GCF_016903335.1_ASM1690333v1","no","AcrIIA15;AcrIF5;AcrVA5;AcrIIA13;AcrIIA3;AcrIIA7;AcrIIA14;AcrIIA1;AcrIIIB1"
"992","no","no","GCF_016903375.1_ASM1690337v1","AcrVA5;AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA14","no"
"993","no","no","GCF_016903435.1_ASM1690343v1","AcrIIA14;AcrIIA13;AcrIF14;AcrIIA15;AcrVA5;AcrIIA1","no"
"994","no","no","GCF_016903535.1_ASM1690353v1","AcrIIA15;AcrIIA1;AcrIIA7","no"
"995","no","no","GCF_016903595.1_ASM1690359v1","AcrIIA7;AcrIIA1;AcrVA5;AcrIIA13;AcrIIA15","no"
"996","no","no","GCF_016903615.1_ASM1690361v1","no","AcrIIA1;AcrIIA15;AcrIIA14;AcrIIA7;AcrIIA3;AcrIIA13;AcrVA5;AcrIIIB1"
"997","no","no","GCF_016903815.1_ASM1690381v1","AcrIIA15;AcrIIA13;AcrVA5;AcrIIA1;AcrIIA7;AcrIIA14;AcrIF11","no"
"998","no","no","GCF_016903835.1_ASM1690383v1","no","AcrIIA1;AcrIIA14;AcrIIA7;AcrIIA3;AcrVA1;AcrIIA15;AcrIIA13;AcrVA5;AcrIF5;AcrIIIB1"
"999","no","no","GCF_016903855.1_ASM1690385v1","AcrIIA1;AcrVA5;AcrIIA7;AcrIIA9;AcrIIIB1","no"
"1000","no","no","GCF_016903915.1_ASM1690391v1","no","AcrIIA1;AcrVA5;AcrIIA13;AcrIIA15;AcrIF14;AcrIIA14;AcrID1"
"1001","no","no","GCF_016903935.1_ASM1690393v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIIA7;AcrIIIB1","no"
"1002","no","no","GCF_016904075.1_ASM1690407v1","no","AcrIIA15;AcrIIA3;AcrVA1;AcrIIA7;AcrIIA14;AcrIIA1;AcrIF5;AcrVA5;AcrIIA13"
"1003","no","no","GCF_016904115.1_ASM1690411v1","AcrIIA7;AcrIIA1;AcrIIA13;AcrVA5","no"
"1004","no","no","GCF_016904175.1_ASM1690417v1","AcrIIA15;AcrIIA7;AcrIF9;AcrIIIB1;AcrVA5","no"
"1005","no","no","GCF_016904195.1_ASM1690419v1","no","AcrIIA1;AcrIIA14;AcrIIA7;AcrIIA3;AcrIF5;AcrIIA15;AcrIIIB1;AcrVA5"
"1006","no","no","GCF_016904235.1_ASM1690423v1","AcrIIA14;AcrIIA1;AcrIIA13;AcrIIA15;AcrVA5;AcrIIIB1","no"
"1007","no","no","GCF_016904255.1_ASM1690425v1","AcrIIA7;AcrVA5;AcrIIA13;AcrIIA15;AcrIIA1;AcrIIIB1","no"
"1008","no","no","GCF_016904335.1_ASM1690433v1","AcrIIA7;AcrIIA14;AcrIIA13;AcrIIA15;AcrIIA1;AcrVA5;AcrIIIB1","no"
"1009","no","no","GCF_016904395.1_ASM1690439v1","no","AcrIIIB1;AcrVA5;AcrIIA1"
"1010","no","no","GCF_016904435.1_ASM1690443v1","no","AcrIIA14;AcrIIA4;AcrIIA1;AcrVA5;AcrIIA13;AcrIIA15"
"1011","no","no","GCF_016904455.1_ASM1690445v1","no","AcrIIA13;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA14;AcrIIA7;AcrIIA3"
"1012","no","no","GCF_016904475.1_ASM1690447v1","no","AcrVA5;AcrIIA13;AcrIIA4;AcrIIA1;AcrIIA15;AcrIIA14;AcrIIA7;AcrIIA3;AcrIIIB1"
"1013","no","no","GCF_016904495.1_ASM1690449v1","AcrIIA14;AcrIIA13;AcrIIA15;AcrVA5;AcrIIA1;AcrIIA7;AcrIF11","no"
"1014","no","no","GCF_016904535.1_ASM1690453v1","no","AcrIF5;AcrVA5;AcrIIA15;AcrIIA13;AcrIIA1;AcrIIA3;AcrIIA7;AcrIIA14;AcrIIIB1"
"1015","no","no","GCF_016904555.1_ASM1690455v1","AcrIIA1;AcrIIA15;AcrIF14;AcrIIA13;AcrIIIB1;AcrVA5","no"
"1016","no","no","GCF_016904575.1_ASM1690457v1","AcrIIIB1;AcrIIA13;AcrIIA15","no"
"1017","no","no","GCF_016904655.1_ASM1690465v1","no","AcrIIA14;AcrIIA7;AcrVA2;AcrIIA3;AcrIIA15;AcrIIA1;AcrIIIB1;AcrVA5"
"1018","no","no","GCF_016904695.1_ASM1690469v1","AcrIIA7;AcrIIA1;AcrIF4;AcrVA5","no"
"1019","no","no","GCF_016942505.1_ASM1694250v1","AcrIIA15","no"
"1020","no","no","GCF_016942535.1_ASM1694253v1","AcrIIA7;AcrIIA15;AcrIIA3;AcrVA5","no"
"1021","no","no","GCF_016942575.1_ASM1694257v1","AcrVA5;AcrIIA7;AcrIIA15","no"
"1022","no","no","GCF_016942635.1_ASM1694263v1","AcrIIA15;AcrIIA7;AcrIIA1;AcrVA5;AcrIIA13;AcrIIA14;AcrIIIB1","no"
"1023","no","no","GCF_016942655.1_ASM1694265v1","AcrIIA15;AcrVA5;AcrIIA13;AcrIIA14;AcrIIA7","no"
"1024","no","no","GCF_016944635.1_ASM1694463v1","AcrIIA13;AcrIIA1;AcrIF4;AcrIC1","no"
"1025","no","no","GCF_016944655.1_ASM1694465v1","AcrIIA15;AcrIIA7;AcrIIA3;AcrVA5;AcrIIIB1;AcrIIA1;AcrIF11;AcrIIA13;AcrIIA14","no"
"1026","no","no","GCF_016944675.1_ASM1694467v1","AcrIIA13;AcrVA5;AcrIIA7;AcrIIA1;AcrIIIB1;AcrIIA14;AcrIF11","no"
"1027","no","no","GCF_016944695.1_ASM1694469v1","AcrIIA1;AcrVA5;AcrIIIB1;AcrIIA15","no"
"1028","no","no","GCF_016944715.1_ASM1694471v1","AcrVA5;AcrIIA13;AcrIIA15;AcrVA1;AcrIIA14","no"
"1029","no","no","GCF_016944735.1_ASM1694473v1","no","AcrIIA1;AcrIIA15;AcrIIA13;AcrIF11;AcrIIA7"
"1030","no","no","GCF_016944775.1_ASM1694477v1","AcrIIA15;AcrIIA13;AcrIIA3;AcrIIA1;AcrVA5","no"
"1031","no","no","GCF_017088405.1_ASM1708840v1","AcrVA2;AcrVA5;AcrIIA8;AcrIIA14","no"
"1032","no","no","GCF_017088425.1_ASM1708842v1","AcrIIA15;AcrIIA7;AcrVA5;AcrIIA14;AcrIIA1","no"
"1033","no","no","GCF_017088445.1_ASM1708844v1","AcrIIA15;AcrVA5;AcrIIA1;AcrIIIB1","no"
"1034","no","no","GCF_017088465.1_ASM1708846v1","AcrIIA1;AcrIIA7;AcrIIA14;AcrVA5;AcrIIIB1","no"
"1035","no","no","GCF_017088485.1_ASM1708848v1","AcrIIA15;AcrVA5;AcrIIA14;AcrIIA13","no"
"1036","no","no","GCF_017161035.1_ASM1716103v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"1037","no","no","GCF_017161345.1_ASM1716134v1","AcrVA5;AcrIIA14;AcrIIA15;AcrIIA1;AcrIIA7","no"
"1038","no","no","GCF_017310445.1_ASM1731044v1","AcrIIA15;AcrIIA13;AcrIIA1;AcrVA5;AcrIIA7;AcrIF11","no"
"1039","no","no","GCF_017338715.1_ASM1733871v1","AcrIIA7;AcrIIA15;AcrVA5","no"
"1040","no","no","GCF_017348835.2_ASM1734883v2","AcrVA5;AcrIIA14;AcrIF9;AcrIIA1;AcrVA2;AcrIF12","no"
"1041","no","no","GCF_017352035.1_ASM1735203v1","AcrIIA13;AcrVA5;AcrIC1;AcrIIA14;AcrIIIB1","no"
"1042","no","no","GCF_017352055.1_ASM1735205v1","AcrIIA7;AcrIIA13;AcrIIA15;AcrIIA14;AcrVA5","no"
"1043","no","no","GCF_017352075.1_ASM1735207v1","AcrIIA15;AcrVA5;AcrIIA14","no"
"1044","no","no","GCF_017356665.1_ASM1735666v1","no","AcrIIA15;AcrVA1;AcrIIA11;AcrIIA1;AcrIIA14;AcrIIA7;AcrIIA3;AcrIIA13;AcrIIIB1"
"1045","no","no","GCF_017570605.1_ASM1757060v1","AcrIIA7;AcrVA5;AcrIIA1;AcrIF4;AcrIIA13","no"
"1046","no","no","GCF_017570625.1_ASM1757062v1","AcrIIA13;AcrIIA15;AcrIF4;AcrVA5;AcrIF14","no"
"1047","no","no","GCF_017570645.1_ASM1757064v1","no","AcrIIA15;AcrIIA13;AcrIIIB1;AcrVA5;AcrIIC4;AcrIIA14;AcrIIC3;AcrIIC2"
"1048","no","no","GCF_017570665.1_ASM1757066v1","AcrIIA13;AcrIIA7;AcrIF11;AcrIC1;AcrIIA14","no"
"1049","no","no","GCF_017570685.1_ASM1757068v1","AcrIIA15;AcrIIA14;AcrIIIB1;AcrIIA13;AcrVA5;AcrIF14","no"
"1050","no","no","GCF_017579865.1_ASM1757986v1","AcrIIA1;AcrIF4;AcrIE4;AcrVA5;AcrIIC2","no"
"1051","no","no","GCF_017603565.1_ASM1760356v1","AcrIIA15;AcrIIIB1;AcrIIA7;AcrIIA14;AcrVA5;AcrIIA13","no"
"1052","no","no","GCF_017604265.1_ASM1760426v1","AcrIIA15;AcrIIA7;AcrIIA14;AcrVA5;AcrIF14","no"
"1053","no","no","GCF_017638965.1_ASM1763896v1","AcrVA5;AcrIIA15","no"
"1054","no","no","GCF_017638985.1_ASM1763898v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIIA13","no"
"1055","no","no","GCF_017639025.1_ASM1763902v1","AcrIIA14;AcrIIA7;AcrIIA15;AcrVA5;AcrIIA13;AcrVA2","no"
"1056","no","no","GCF_017639045.1_ASM1763904v1","AcrIIA13;AcrVA5;AcrIF4","no"
"1057","no","no","GCF_017639125.1_ASM1763912v1","AcrVA5;AcrIF4","no"
"1058","no","no","GCF_017639145.1_ASM1763914v1","AcrVA5;AcrIF4","no"
"1059","no","no","GCF_017639185.1_ASM1763918v1","AcrVA5;AcrIIIB1;AcrIIA13;AcrIF4;AcrIF14","no"
"1060","no","no","GCF_017654165.1_ASM1765416v1","AcrIIA15;AcrIIA1;AcrIIA14;AcrVA5;AcrIIIB1;AcrIIA13","no"
"1061","no","no","GCF_017743075.1_ASM1774307v1","AcrVA5;AcrIIA7;AcrIIA3;AcrIIA15","no"
"1062","no","no","GCF_017868515.1_ASM1786851v1","AcrIC1;AcrIF11","no"
"1063","no","no","GCF_017900955.1_ASM1790095v1","AcrIIA15;AcrIIA7;AcrIIA13;AcrIIA3;AcrIIA14","no"
"1064","no","no","GCF_017900975.1_ASM1790097v1","AcrIIA15;AcrIIA7;AcrIIA13;AcrIIA3;AcrIIA14","no"
"1065","no","no","GCF_017900995.1_ASM1790099v1","AcrIIA15;AcrIIA7;AcrIIA13;AcrIIA3;AcrIIA14","no"
"1066","no","no","GCF_017901015.1_ASM1790101v1","AcrIIA15;AcrIIA7;AcrIIA13;AcrIIA3;AcrIIA14","no"
"1067","no","no","GCF_017903455.1_ASM1790345v1","AcrIF11;AcrIF14;AcrIIIB1;AcrIIA7","no"
"1068","no","no","GCF_018075285.1_ASM1807528v1","AcrIIA7;AcrVA5;AcrIIA15;AcrIF12","no"
"1069","no","no","GCF_018075345.1_ASM1807534v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"1070","no","no","GCF_018085225.1_ASM1808522v1","AcrIIA15;AcrIIA7;AcrIIA14;AcrIF11;AcrIIA8;AcrIIA1;AcrIIIB1;AcrIIC1;AcrVA1","no"
"1071","no","no","GCF_018128405.1_ASM1812840v1","AcrIIA7;AcrVA1;AcrIIA1;AcrVA5;AcrIIIB1","no"
"1072","no","no","GCF_018141125.1_ASM1814112v1","AcrVA5;AcrIIA1;AcrIIA14;AcrIF12","no"
"1073","no","no","GCF_018141145.1_ASM1814114v1","AcrIIA15;AcrIIA7;AcrVA5;AcrIF11;AcrIIA14;AcrIIA13","no"
"1074","no","no","GCF_018141225.1_ASM1814122v1","AcrIIA7;AcrIIA15;AcrIIA13","no"
"1075","no","no","GCF_018141245.1_ASM1814124v1","AcrIIA7;AcrIIA13;AcrIIA1;AcrIF12","no"
